3.19528314e+00,-4.19529400e-02,-1.07407210e-02
3.20706372e+00,-4.22049350e-02,-5.88301329e-03
3.22045010e+00,-4.24921330e-02,-3.36031873e-04
3.23526273e+00,-4.28090650e-02,-4.06900002e-03
3.24881400e+00,-4.31000840e-02,-9.55053030e-03
3.26119488e+00,-4.33678830e-02,-5.21865348e-03
3.27513342e+00,-4.36704050e-02,5.56875014e-04
3.28800447e+00,-4.39493320e-02,3.34486649e-04
3.30203014e+00,-4.42528460e-02,-4.68847643e-03
3.31563181e+00,-4.45482470e-02,-8.18841626e-03
3.32870885e+00,-4.48341420e-02,-7.12688698e-03
3.34148726e+00,-4.51143870e-02,-5.55918158e-03
3.35539780e+00,-4.54204300e-02,-6.05146454e-03
3.36889484e+00,-4.57185860e-02,-4.59818490e-03
3.38297008e+00,-4.60307400e-02,-4.93335249e-03
3.39483161e+00,-4.62937270e-02,-8.69006816e-03
3.40925954e+00,-4.66159250e-02,-4.60315882e-03
3.42624225e+00,-4.69967230e-02,-2.21305262e-03
3.43696052e+00,-4.72372460e-02,-2.43242937e-03
3.45102889e+00,-4.75528450e-02,-5.72737328e-03
3.46371921e+00,-4.78389210e-02,-7.35206872e-03
3.47715116e+00,-4.81431030e-02,-4.79498194e-03
3.49052301e+00,-4.84466360e-02,-2.11688015e-03
3.50588531e+00,-4.87960270e-02,-1.04898543e-03
3.51979013e+00,-4.91120740e-02,-2.23353274e-03
3.53185533e+00,-4.93870030e-02,-4.16852549e-04
3.55417445e+00,-4.98954670e-02,4.83177471e-04
3.56500323e+00,-5.01420090e-02,2.49954553e-04
3.57725544e+00,-5.04208740e-02,-3.10066520e-04
3.58643842e+00,-5.06302580e-02,7.63330173e-05
3.61659149e+00,-5.13166800e-02,-1.32486167e-03
3.62181859e+00,-5.14359600e-02,-3.95289099e-03
3.64131352e+00,-5.18813450e-02,1.54117054e-04
3.65465658e+00,-5.21860150e-02,-2.30906265e-03
3.66783653e+00,-5.24869800e-02,-5.83762588e-03
3.68224950e+00,-5.28179280e-02,-4.29772336e-03
